FIPS,MODIS1214,Hay,Hay_ir,Alfalfa,Alfalfa_ir,Other_Grass,Other_Grass_ir,Barley,Barley_ir,BeansEdible,BeansEdible_ir,CornGrain,CornGrain_ir,CornSilage,CornSilage_ir,Cotton,Cotton_ir,Oats,Oats_ir,Peanuts,Peanuts_ir,Potatoes,Potatoes_ir,Rice,Rice_ir,Rye,Rye_ir,SorghumGrain,SorghumGrain_ir,SorghumSilage,SorghumSilage_ir,Soybeans,Soybeans_ir,Wheat_Spring,Wheat_Spring_ir,Wheat_Winter,Wheat_Winter_ir,Other,Other_ir,Canola,Canola_ir,Beans,Beans_ir
460708,1214,0.036,0.000,0.145,0.000,0.000,0.000,0.107,0.000,0.043,0.000,0.011,0.000,0.007,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.019,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.287,0.000,0.020,0.000,0.075,0.000,0.146,0.000,0.007,0.000
460709,1214,0.035,0.000,0.092,0.000,0.000,0.000,0.069,0.000,0.079,0.000,0.010,0.000,0.009,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.311,0.000,0.017,0.000,0.124,0.000,0.124,0.000,0.012,0.000
460710,1214,0.006,0.000,0.021,0.000,0.000,0.000,0.059,0.000,0.007,0.000,0.005,0.000,0.002,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.373,0.000,0.024,0.000,0.154,0.000,0.158,0.000,0.005,0.000
460800,1214,0.017,0.000,0.061,0.000,0.000,0.000,0.080,0.000,0.074,0.000,0.036,0.000,0.004,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.012,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.355,0.000,0.013,0.000,0.106,0.000,0.161,0.000,0.003,0.000
460803,1214,0.011,0.000,0.037,0.000,0.000,0.000,0.049,0.000,0.122,0.000,0.060,0.000,0.005,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.018,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.352,0.000,0.009,0.000,0.118,0.000,0.120,0.000,0.002,0.000
460804,1214,0.025,0.000,0.097,0.000,0.000,0.000,0.125,0.000,0.005,0.000,0.002,0.000,0.002,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.003,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.361,0.000,0.019,0.000,0.0830000000000001,0.000,0.222,0.000,0.004,0.000
460900,1214,0.039,0.000,0.145,0.000,0.000,0.000,0.104,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.288,0.000,0.007,0.000,0.122,0.000,0.121,0.000,0.006,0.000
460902,1214,0.041,0.000,0.158,0.000,0.000,0.000,0.096,0.000,0.005,0.000,0.026,0.000,0.022,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.290,0.000,0.000,0.000,0.0839999999999999,0.000,0.123,0.000,0.000,0.000
460911,1214,0.023,0.000,0.095,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.368,0.000,0.000,0.000,0.18,0.000,0.100,0.000,0.000,0.000
460912,1214,0.036,0.000,0.122,0.000,0.000,0.000,0.125,0.000,0.004,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.293,0.000,0.000,0.000,0.112,0.000,0.119,0.000,0.008,0.000
461000,1214,0.159,0.000,0.257,0.000,0.000,0.000,0.088,0.000,0.011,0.000,0.003,0.000,0.006,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.179,0.000,0.000,0.000,0.113,0.000,0.079,0.000,0.013,0.000
461001,1214,0.159,0.000,0.257,0.000,0.000,0.000,0.088,0.000,0.011,0.000,0.003,0.000,0.006,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.179,0.000,0.000,0.000,0.113,0.000,0.079,0.000,0.013,0.000
461100,1214,0.043,0.000,0.154,0.000,0.000,0.000,0.119,0.000,0.007,0.000,0.001,0.000,0.007,0.000,0.000,0.000,0.144,0.000,0.000,0.000,0.001,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.297,0.000,0.010,0.000,0.0710000000000001,0.000,0.130,0.000,0.006,0.000
461113,1214,0.035,0.000,0.104,0.000,0.000,0.000,0.091,0.000,0.004,0.000,0.001,0.000,0.005,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.002,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.352,0.000,0.008,0.000,0.0810000000000001,0.000,0.146,0.000,0.008,0.000
461114,1214,0.047,0.000,0.183,0.000,0.000,0.000,0.135,0.000,0.008,0.000,0.001,0.000,0.008,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.267,0.000,0.011,0.000,0.0639999999999999,0.000,0.120,0.000,0.005,0.000
461200,1214,0.160,0.000,0.372,0.000,0.000,0.000,0.079,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.000,0.000,0.000,0.093,0.000,0.077,0.000,0.006,0.000
461218,1214,0.153,0.000,0.396,0.000,0.000,0.000,0.083,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.165,0.000,0.000,0.000,0.0939999999999999,0.000,0.061,0.000,0.000,0.000
461219,1214,0.364,0.000,0.411,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.0710000000000001,0.000,0.021,0.000,0.000,0.000
461221,1214,0.087,0.000,0.159,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.002,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288,0.000,0.000,0.000,0.126,0.000,0.238,0.000,0.008,0.000
471000,1214,0.023,0.000,0.076,0.000,0.000,0.000,0.100,0.000,0.019,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.361,0.000,0.025,0.000,0.144,0.000,0.145,0.000,0.047,0.000
471001,1214,0.025,0.000,0.082,0.000,0.000,0.000,0.106,0.000,0.011,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.027,0.000,0.14,0.000,0.145,0.000,0.049,0.000
471002,1214,0.002,0.000,0.018,0.000,0.000,0.000,0.041,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,0.000,0.198,0.000,0.138,0.000,0.033,0.000
471100,1214,0.035,0.000,0.084,0.000,0.000,0.000,0.119,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.000,0.026,0.000,0.086,0.000,0.161,0.000,0.039,0.000
471101,1214,0.040,0.000,0.094,0.000,0.000,0.000,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.030,0.000,0.096,0.000,0.155,0.000,0.032,0.000
471105,1214,0.028,0.000,0.069,0.000,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.019,0.000,0.2,0.000,0.141,0.000,0.036,0.000
472000,1214,0.018,0.000,0.041,0.000,0.000,0.000,0.070,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.000,0.007,0.000,0.23,0.000,0.074,0.000,0.034,0.000
472002,1214,0.019,0.000,0.045,0.000,0.000,0.000,0.074,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.499,0.000,0.006,0.000,0.165,0.000,0.078,0.000,0.040,0.000
472100,1214,0.013,0.000,0.048,0.000,0.000,0.000,0.089,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.395,0.000,0.002,0.000,0.256,0.000,0.071,0.000,0.071,0.000
472106,1214,0.012,0.000,0.048,0.000,0.000,0.000,0.091,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.382,0.000,0.001,0.000,0.266,0.000,0.082,0.000,0.070,0.000
472107,1214,0.011,0.000,0.048,0.000,0.000,0.000,0.081,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.001,0.000,0.237,0.000,0.040,0.000,0.073,0.000
473000,1214,0.021,0.000,0.084,0.000,0.000,0.000,0.067,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.001,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.488,0.000,0.000,0.000,0.098,0.000,0.036,0.000,0.059,0.000
473003,1214,0.012,0.000,0.055,0.000,0.000,0.000,0.046,0.000,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.570,0.000,0.000,0.000,0.097,0.000,0.010,0.000,0.057,0.000
473007,1214,0.027,0.000,0.103,0.000,0.000,0.000,0.082,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.002,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.000,0.000,0.000,0.0999999999999999,0.000,0.053,0.000,0.061,0.000
473100,1214,0.020,0.000,0.089,0.000,0.000,0.000,0.051,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.525,0.000,0.000,0.000,0.103,0.000,0.029,0.000,0.073,0.000
473102,1214,0.019,0.000,0.079,0.000,0.000,0.000,0.045,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.492,0.000,0.000,0.000,0.146,0.000,0.051,0.000,0.063,0.000
473103,1214,0.020,0.000,0.096,0.000,0.000,0.000,0.056,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.548,0.000,0.001,0.000,0.0749999999999999,0.000,0.011,0.000,0.080,0.000
473200,1214,0.023,0.000,0.055,0.000,0.000,0.000,0.073,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.466,0.000,0.001,0.000,0.161,0.000,0.020,0.000,0.080,0.000
473207,1214,0.028,0.000,0.075,0.000,0.000,0.000,0.082,0.000,0.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.502,0.000,0.000,0.000,0.0619999999999999,0.000,0.032,0.000,0.084,0.000
473208,1214,0.020,0.000,0.043,0.000,0.000,0.000,0.073,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.482,0.000,0.002,0.000,0.164,0.000,0.012,0.000,0.085,0.000
473300,1214,0.018,0.000,0.072,0.000,0.000,0.000,0.079,0.000,0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.504,0.000,0.001,0.000,0.0900000000000001,0.000,0.014,0.000,0.058,0.000
473303,1214,0.021,0.000,0.083,0.000,0.000,0.000,0.066,0.000,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.483,0.000,0.000,0.000,0.111,0.000,0.020,0.000,0.051,0.000
473304,1214,0.014,0.000,0.059,0.000,0.000,0.000,0.094,0.000,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.533,0.000,0.000,0.000,0.0680000000000001,0.000,0.005,0.000,0.066,0.000
474000,1214,0.053,0.000,0.112,0.000,0.000,0.000,0.115,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.441,0.000,0.005,0.000,0.056,0.000,0.024,0.000,0.052,0.000
474004,1214,0.053,0.000,0.112,0.000,0.000,0.000,0.115,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.442,0.000,0.004,0.000,0.062,0.000,0.022,0.000,0.049,0.000
474100,1214,0.019,0.000,0.038,0.000,0.000,0.000,0.045,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.655,0.000,0.004,0.000,0.0600000000000001,0.000,0.007,0.000,0.052,0.000
474108,1214,0.019,0.000,0.038,0.000,0.000,0.000,0.045,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.0639999999999999,0.000,0.006,0.000,0.052,0.000
475000,1214,0.027,0.000,0.068,0.000,0.000,0.000,0.139,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.017,0.000,0.084,0.000,0.186,0.000,0.049,0.000
475005,1214,0.028,0.000,0.073,0.000,0.000,0.000,0.126,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.359,0.000,0.008,0.000,0.0590000000000001,0.000,0.211,0.000,0.037,0.000
475006,1214,0.021,0.000,0.039,0.000,0.000,0.000,0.113,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.000,0.010,0.000,0.154,0.000,0.137,0.000,0.086,0.000
475009,1214,0.035,0.000,0.104,0.000,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247,0.000,0.014,0.000,0.044,0.000,0.196,0.000,0.020,0.000
475010,1214,0.023,0.000,0.054,0.000,0.000,0.000,0.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293,0.000,0.004,0.000,0.104,0.000,0.172,0.000,0.066,0.000
475100,1214,0.022,0.000,0.090,0.000,0.000,0.000,0.164,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297,0.000,0.006,0.000,0.0549999999999999,0.000,0.202,0.000,0.057,0.000
475109,1214,0.028,0.000,0.144,0.000,0.000,0.000,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.121,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,0.009,0.000,0.035,0.000,0.199,0.000,0.023,0.000
475110,1214,0.015,0.000,0.038,0.000,0.000,0.000,0.165,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,0.000,0.005,0.000,0.0719999999999999,0.000,0.199,0.000,0.088,0.000
475114,1214,0.023,0.000,0.070,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.265,0.000,0.000,0.000,0.0590000000000001,0.000,0.220,0.000,0.080,0.000
476000,1214,0.017,0.000,0.051,0.000,0.000,0.000,0.129,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.386,0.000,0.008,0.000,0.13,0.000,0.156,0.000,0.072,0.000
476006,1214,0.021,0.000,0.061,0.000,0.000,0.000,0.131,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.383,0.000,0.009,0.000,0.155,0.000,0.123,0.000,0.056,0.000
476007,1214,0.012,0.000,0.058,0.000,0.000,0.000,0.126,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.004,0.000,0.204,0.000,0.148,0.000,0.035,0.000
476010,1214,0.012,0.000,0.033,0.000,0.000,0.000,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.002,0.000,0.1,0.000,0.198,0.000,0.109,0.000
476011,1214,0.018,0.000,0.053,0.000,0.000,0.000,0.123,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.009,0.000,0.125,0.000,0.158,0.000,0.070,0.000
476100,1214,0.019,0.000,0.083,0.000,0.000,0.000,0.128,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.002,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.000,0.003,0.000,0.103,0.000,0.121,0.000,0.074,0.000
476107,1214,0.018,0.000,0.051,0.000,0.000,0.000,0.156,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.010,0.000,0.0940000000000001,0.000,0.185,0.000,0.053,0.000
476111,1214,0.023,0.000,0.096,0.000,0.000,0.000,0.130,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.005,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.414,0.000,0.004,0.000,0.089,0.000,0.116,0.000,0.058,0.000
476112,1214,0.017,0.000,0.077,0.000,0.000,0.000,0.111,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.413,0.000,0.000,0.000,0.151,0.000,0.094,0.000,0.084,0.000
476115,1214,0.009,0.000,0.069,0.000,0.000,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.002,0.000,0.0380000000000001,0.000,0.190,0.000,0.098,0.000
477000,1214,0.008,0.000,0.022,0.000,0.000,0.000,0.142,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.487,0.000,0.002,0.000,0.186,0.000,0.032,0.000,0.070,0.000
477008,1214,0.005,0.000,0.008,0.000,0.000,0.000,0.098,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.550,0.000,0.002,0.000,0.171,0.000,0.015,0.000,0.080,0.000
477012,1214,0.010,0.000,0.027,0.000,0.000,0.000,0.157,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.391,0.000,0.002,0.000,0.254,0.000,0.034,0.000,0.076,0.000
477013,1214,0.009,0.000,0.028,0.000,0.000,0.000,0.167,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.508,0.000,0.001,0.000,0.152,0.000,0.044,0.000,0.058,0.000
477100,1214,0.018,0.000,0.041,0.000,0.000,0.000,0.144,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.001,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.000,0.000,0.000,0.052,0.000,0.167,0.000,0.079,0.000
477112,1214,0.030,0.000,0.055,0.000,0.000,0.000,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.000,0.001,0.000,0.076,0.000,0.152,0.000,0.053,0.000
477113,1214,0.015,0.000,0.037,0.000,0.000,0.000,0.147,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.461,0.000,0.000,0.000,0.0469999999999999,0.000,0.171,0.000,0.086,0.000
478000,1214,0.029,0.000,0.107,0.000,0.000,0.000,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.000,0.001,0.000,0.1,0.000,0.187,0.000,0.076,0.000
478014,1214,0.029,0.000,0.107,0.000,0.000,0.000,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.000,0.000,0.000,0.101,0.000,0.187,0.000,0.076,0.000
478100,1214,0.014,0.000,0.033,0.000,0.000,0.000,0.185,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.000,0.001,0.000,0.0410000000000001,0.000,0.221,0.000,0.101,0.000
478115,1214,0.014,0.000,0.033,0.000,0.000,0.000,0.185,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.000,0.001,0.000,0.042,0.000,0.221,0.000,0.101,0.000
479000,1214,0.042,0.000,0.128,0.000,0.000,0.000,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.000,0.001,0.000,0.0400000000000001,0.000,0.172,0.000,0.073,0.000
479014,1214,0.038,0.000,0.100,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.003,0.000,0.088,0.000,0.184,0.000,0.098,0.000
